COUNTRY,REG_NAME,PRODUCT,BRANDCODE,PRODUCTCODE,ACCESS_DATE,DATE_VAL,User_hist,User_login,REG_DATE,LAST_LOGIN,BIRTH_YEAR,,DURATION,BOUNCE,PURCHASE,USER_AGE,USER_GENDER,GENDER,USER_ID,USER_HIST,LASTLOGIN,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,PRODUCT_PURCHASED,USER_JOB_DET,USER_INCOME,PAYMENT_DET
IN,KA,AC,SAMSUNG,SAMSUNGAC14,3-1-2017,42738,42560,42609,09-07-2016,27-08-2016,1992,8-5-1992,557,0,0,24,0,F,RYXDLC88,178,129,U,30000,0,0,150,SERVICE,0,NA
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,15-1-2017,42750,42610,42681,28-08-2016,07-11-2016,1986,13-4-1986,67,0,0,30,1,M,QTYDJR49,140,69,M,18000,1,7487,70,STUDENT,28091,NA
IN,MH,AC,LG,LGAC34,3-1-2017,42738,42578,42687,27-07-2016,13-11-2016,1986,3-6-1986,183,0,0,30,1,M,GU@CIV77,160,51,M,32000,0,0,200,SERVICE,782,NA
IN,WB,LCD,BLUESTAR,BLUESTARLCD42,8-1-2017,42743,42693,42734,19-11-2016,30-12-2016,1986,14-11-1986,92,0,0,30,0,F,MIVSBI71,50,9,U,10000,1,12554,70,UNEMPLOYED,1942,NA
IN,TN,AC,LG,LGAC34,1-1-2017,42736,42663,42674,20-10-2016,31-10-2016,1993,26-7-1993,320,0,1,23,1,M,RBAT@V82,73,62,U,32000,2,5159,450,SERVICE,2605,COD
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,16-1-2017,42751,42681,42698,07-11-2016,24-11-2016,1981,9-6-1981,6,1,0,35,0,F,QRGUKV16,70,53,U,10000,0,0,80,BUSINESS,9477,NA
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,12-1-2017,42747,42575,42671,24-07-2016,28-10-2016,1988,16-10-1988,455,0,0,28,0,F,DGQRFK57,172,76,U,20000,1,15806,750,BUSINESS,10036,NA
IN,WB,Mobile,LG,LGMobile31,14-1-2017,42749,42619,42683,06-09-2016,09-11-2016,1995,16-8-1995,478,0,1,21,1,M,STUHDA25,130,66,U,13000,1,2001,100,UNEMPLOYED,486,COD
IN,KA,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,16-1-2017,42751,42585,42675,03-08-2016,01-11-2016,1991,2-10-1991,37,0,0,25,1,M,USBFYV85,166,76,U,15000,0,0,700,STUDENT,16264,NA
IN,MH,Mobile,HITACHI,HITACHIMobile21,16-1-2017,42751,42704,42725,30-11-2016,21-12-2016,1993,9-8-1993,508,0,0,23,1,M,JXOPPF69,47,26,U,12000,0,0,125,SERVICE,3378,NA
IN,TL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,11-1-2017,42746,42707,42722,03-12-2016,18-12-2016,1993,2-8-1993,377,0,0,23,0,F,ZZEJZA88,39,24,U,19000,0,0,160,UNEMPLOYED,1917,NA
IN,WB,Fridge,LG,LGFridge35,8-1-2017,42743,42695,42736,21-11-2016,01-01-2017,1997,25-9-1997,197,0,0,19,0,F,AIQEFC92,48,7,U,14000,1,6734,230,UNEMPLOYED,79,NA
IN,WB,LCD,LG,LGLCD32,16-1-2017,42751,42562,42562,11-07-2016,11-07-2016,1987,16-8-1987,394,0,0,29,1,M,RAESZI92,189,189,M,16000,1,2001,70,BUSINESS,30149,NA
IN,KA,AC,LG,LGAC34,5-1-2017,42740,42703,42718,29-11-2016,14-12-2016,1991,2-5-1991,284,0,0,25,1,M,JQGSCJ81,37,22,U,32000,0,0,70,BUSINESS,28152,NA
IN,TN,AC,LG,LGAC34,14-1-2017,42749,42620,42646,07-09-2016,03-10-2016,1995,22-5-1995,228,0,0,21,1,M,KXHDWP88,129,103,U,32000,0,0,450,UNEMPLOYED,578,NA
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,20-1-2017,42755,42669,42719,26-10-2016,15-12-2016,1997,16-6-1997,183,0,0,19,0,F,BH@TDW71,86,36,U,10000,1,2523,470,BUSINESS,17573,NA
IN,KL,Mobile,SAMSUNG,SAMSUNGMobile11,1-1-2017,42736,42720,42732,16-12-2016,28-12-2016,1997,4-7-1997,219,0,0,19,1,M,LEAPIE68,16,4,U,11000,1,5078,80,UNEMPLOYED,108,NA
IN,TL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,8-1-2017,42743,42555,42668,04-07-2016,25-10-2016,1991,26-8-1991,231,0,0,25,0,F,URFHGX60,188,75,U,23000,0,0,470,BUSINESS,19364,NA
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,11-1-2017,42746,42664,42683,21-10-2016,09-11-2016,1988,10-11-1988,228,0,1,28,1,M,QYIMNQ84,82,63,U,11000,0,0,225,STUDENT,12884,DEBIT
IN,WB,LCD,HITACHI,HITACHILCD22,15-1-2017,42750,42727,42749,23-12-2016,14-01-2017,1990,10-3-1990,21,0,0,26,0,F,YUQDWC79,23,1,M,9000,1,17802,700,SERVICE,0,NA
IN,MH,Mobile,HITACHI,HITACHIMobile21,5-1-2017,42740,42664,42664,21-10-2016,21-10-2016,1988,17-8-1988,362,0,0,28,0,F,Q@MKDA38,76,76,M,12000,1,19974,200,BUSINESS,5821,NA
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,5-1-2017,42740,42543,42582,22-06-2016,31-07-2016,1995,7-5-1995,419,0,1,21,1,M,EVXGHY16,197,158,U,10000,0,0,100,UNEMPLOYED,67,COD
IN,KL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,3-1-2017,42738,42680,42714,06-11-2016,10-12-2016,1995,15-7-1995,293,0,0,21,1,M,IRNCGA96,58,24,U,15000,0,0,80,SERVICE,1505,NA
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,5-1-2017,42740,42607,42734,25-08-2016,30-12-2016,1995,18-3-1995,594,0,0,21,1,M,N@ZYDM71,133,6,U,23000,1,2959,80,UNEMPLOYED,813,NA
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,10-1-2017,42745,42579,42618,28-07-2016,05-09-2016,1986,22-10-1986,454,0,1,30,1,M,VZTPHW41,166,127,U,20000,2,17941,50,BUSINESS,18157,EMI
IN,WB,AC,HITACHI,HITACHIAC24,1-1-2017,42736,42628,42732,15-09-2016,28-12-2016,1984,24-9-1984,370,0,1,32,0,F,VLWLIX39,108,4,M,31000,1,13342,110,SERVICE,0,COD
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,13-1-2017,42748,42726,42738,22-12-2016,03-01-2017,1992,28-8-1992,344,0,1,24,1,M,RGFTUD98,22,10,U,16000,1,8879,80,BUSINESS,28142,EMI
IN,MH,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,11-1-2017,42746,42608,42609,26-08-2016,27-08-2016,1984,12-7-1984,504,0,1,32,0,F,@H@UTX83,138,137,U,20000,1,17345,70,STUDENT,7517,COD
IN,TL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,10-1-2017,42745,42656,42704,13-10-2016,30-11-2016,1986,8-11-1986,390,0,1,30,0,F,HR@UPV56,89,41,U,28000,0,0,225,STUDENT,8794,COD
IN,MH,LCD,HITACHI,HITACHILCD22,12-1-2017,42747,42721,42724,17-12-2016,20-12-2016,1982,12-6-1982,281,0,1,34,0,F,KSJJVO46,26,23,U,9000,0,0,80,STUDENT,6280,COD
IN,KL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,14-1-2017,42749,42721,42745,17-12-2016,10-01-2017,1993,15-11-1993,88,0,0,23,0,F,KRJCHP77,28,4,U,23000,0,0,90,STUDENT,8248,NA
IN,WB,WASH_MACH,LG,LGWASH_MACH36,12-1-2017,42747,42584,42673,02-08-2016,30-10-2016,1986,6-4-1986,437,0,1,30,1,M,OIMXCZ51,163,74,M,24000,2,14685,100,STUDENT,29936,DEBIT
IN,TN,AC,SAMSUNG,SAMSUNGAC14,1-1-2017,42736,42699,42704,25-11-2016,30-11-2016,1983,26-4-1983,309,0,1,33,0,F,CAWJAB67,37,32,M,30000,2,6585,50,SERVICE,0,COD
IN,WB,AC,HITACHI,HITACHIAC24,17-1-2017,42752,42748,42750,13-01-2017,15-01-2017,1994,26-6-1994,89,0,0,22,0,F,ZV@PSX49,4,2,U,31000,0,0,80,SERVICE,0,NA
IN,KA,WASH_MACH,HITACHI,HITACHIWASH_MACH26,4-1-2017,42739,42636,42681,23-09-2016,07-11-2016,1993,3-9-1993,449,0,1,23,1,M,XAKMXD47,103,58,U,23000,2,13739,150,SERVICE,1292,COD
IN,WB,AC,BLUESTAR,BLUESTARAC44,18-1-2017,42753,42708,42718,04-12-2016,14-12-2016,1986,16-6-1986,254,0,1,30,1,M,DILFEJ74,45,35,M,25000,1,2308,105,SERVICE,3673,COD
IN,TL,Fridge,HITACHI,HITACHIFridge25,12-1-2017,42747,42618,42670,05-09-2016,27-10-2016,1984,7-10-1984,536,0,0,32,0,F,SNNUXH14,129,77,M,14000,0,0,70,SERVICE,0,NA
IN,TL,AC,LG,LGAC34,4-1-2017,42739,42655,42695,12-10-2016,21-11-2016,1984,24-8-1984,224,0,0,32,1,M,TVDZPN82,84,44,M,32000,1,19393,80,SERVICE,115,NA
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,17-1-2017,42752,42596,42711,14-08-2016,07-12-2016,1998,24-7-1998,397,0,0,18,1,M,VZQIVL14,156,41,U,23000,0,0,105,UNEMPLOYED,478,NA
IN,WB,Fridge,HITACHI,HITACHIFridge25,19-1-2017,42754,42730,42739,26-12-2016,04-01-2017,1991,6-7-1991,431,0,1,25,0,F,IXKUEH94,24,15,U,14000,2,15020,90,BUSINESS,18128,COD
IN,KA,WASH_MACH,LG,LGWASH_MACH36,1-1-2017,42736,42540,42661,19-06-2016,18-10-2016,1989,1-5-1989,357,0,0,27,1,M,DRKKKW20,196,75,M,24000,1,6146,200,BUSINESS,28524,NA
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,19-1-2017,42754,42615,42663,02-09-2016,20-10-2016,1990,8-6-1990,242,0,0,26,0,F,CQQGJC87,139,91,U,10000,1,10983,150,STUDENT,6523,NA
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,17-1-2017,42752,42727,42728,23-12-2016,24-12-2016,1993,2-5-1993,571,0,1,23,0,F,@LRGKX35,25,24,U,18000,0,0,70,BUSINESS,9527,COD
IN,TL,AC,LG,LGAC34,11-1-2017,42746,42694,42721,20-11-2016,17-12-2016,1990,11-5-1990,395,0,1,26,0,F,EZTTXN24,52,25,U,32000,2,12549,225,BUSINESS,7311,COD
IN,MH,LCD,HITACHI,HITACHILCD22,19-1-2017,42754,42651,42698,08-10-2016,24-11-2016,1997,24-9-1997,153,0,0,19,0,F,TAVCTQ74,103,56,U,9000,0,0,70,UNEMPLOYED,761,NA
IN,TL,AC,LG,LGAC34,10-1-2017,42745,42722,42733,18-12-2016,29-12-2016,1982,18-6-1982,150,0,0,34,1,M,AVFKG@62,23,12,M,32000,1,13000,470,STUDENT,29241,NA
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,15-1-2017,42750,42645,42734,02-10-2016,30-12-2016,1984,11-10-1984,284,0,1,32,0,F,YOZDPG62,105,16,U,11000,2,19540,450,STUDENT,8225,COD
IN,WB,Mobile,BLUESTAR,BLUESTARMobile41,6-1-2017,42741,42574,42602,23-07-2016,20-08-2016,1988,22-3-1988,132,0,0,28,1,M,ZE@MHI84,167,139,U,10000,1,13172,700,SERVICE,349,NA
IN,MH,Mobile,HITACHI,HITACHIMobile21,7-1-2017,42742,42711,42718,07-12-2016,14-12-2016,1986,8-7-1986,32,0,0,30,0,F,ATDXJG31,31,24,M,12000,0,0,125,SERVICE,0,NA
IN,TL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,18-1-2017,42753,42620,42692,07-09-2016,18-11-2016,1988,5-5-1988,328,0,1,28,0,F,VZ@CMK11,133,61,M,19000,1,8320,160,HOUSEWIFE,0,COD
IN,WB,Fridge,LG,LGFridge35,17-1-2017,42752,42677,42750,03-11-2016,15-01-2017,1994,4-6-1994,127,0,0,22,1,M,VURUMX52,75,2,U,14000,0,0,250,UNEMPLOYED,341,NA
IN,WB,LCD,SAMSUNG,SAMSUNGLCD12,2-1-2017,42737,42550,42636,29-06-2016,23-09-2016,1982,14-7-1982,131,0,0,34,1,M,XHNWQO51,187,101,M,11000,0,0,125,SERVICE,4351,NA
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,16-1-2017,42751,42588,42596,06-08-2016,14-08-2016,1996,6-10-1996,144,0,0,20,1,M,YEFOSB40,163,155,U,19000,1,1190,125,STUDENT,18691,NA
IN,KA,MICROWAVE,HITACHI,HITACHIMICROWAVE23,5-1-2017,42740,42563,42708,12-07-2016,04-12-2016,1992,1-10-1992,34,0,0,24,0,F,XOQPNK17,177,32,U,19000,0,0,160,STUDENT,6790,NA
IN,MH,Fridge,LG,LGFridge35,6-1-2017,42741,42626,42647,13-09-2016,04-10-2016,1994,1-9-1994,197,0,0,22,1,M,FFKYZU39,115,94,U,14000,1,8513,450,STUDENT,18581,NA
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,10-1-2017,42745,42637,42684,24-09-2016,10-11-2016,1981,16-3-1981,551,0,1,35,1,M,@KRJQH57,108,61,U,10000,0,0,110,STUDENT,28313,DEBIT
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,18-1-2017,42753,42680,42715,06-11-2016,11-12-2016,1981,4-4-1981,546,0,1,35,1,M,QKZMLG85,73,38,M,16000,0,0,50,SERVICE,1042,COD
IN,WB,AC,HITACHI,HITACHIAC24,17-1-2017,42752,42578,42740,27-07-2016,05-01-2017,1981,4-7-1981,276,0,0,35,0,F,UFGCHH94,174,12,M,31000,0,0,100,BUSINESS,16213,NA
IN,MH,Fridge,BLUESTAR,BLUESTARFridge45,15-1-2017,42750,42701,42735,27-11-2016,31-12-2016,1989,11-10-1989,360,0,1,27,1,M,SNSZSK45,49,15,M,15000,0,0,200,BUSINESS,16669,CREDIT
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,14-1-2017,42749,42670,42703,27-10-2016,29-11-2016,1981,7-10-1981,236,0,0,35,1,M,EXZXPV24,79,46,U,10000,0,0,230,STUDENT,18709,NA
IN,TN,LCD,LG,LGLCD32,15-1-2017,42750,42609,42670,27-08-2016,27-10-2016,1986,25-9-1986,586,0,0,30,1,M,FPTGKI75,141,80,M,16000,1,16241,105,STUDENT,13131,NA
IN,WB,Fridge,HITACHI,HITACHIFridge25,13-1-2017,42748,42636,42682,23-09-2016,08-11-2016,1985,19-8-1985,182,0,0,31,1,M,ZNTUOJ89,112,66,U,14000,0,0,120,STUDENT,31500,NA
IN,KL,MICROWAVE,LG,LGMICROWAVE33,19-1-2017,42754,42737,42738,02-01-2017,03-01-2017,1987,9-3-1987,360,0,1,29,0,F,TJFTHW44,17,16,U,20000,2,13405,100,UNEMPLOYED,1406,COD
IN,KL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-1-2017,42748,42660,42699,17-10-2016,25-11-2016,1989,3-5-1989,133,0,0,27,1,M,TXGRFN61,88,49,M,15000,0,0,70,BUSINESS,47635,NA
IN,MH,AC,LG,LGAC34,2-1-2017,42737,42630,42647,17-09-2016,04-10-2016,1989,25-8-1989,209,0,1,27,1,M,@FQTGY29,107,90,U,32000,1,3133,150,SERVICE,646,COD
IN,WB,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,4-1-2017,42739,42611,42685,29-08-2016,11-11-2016,1983,15-9-1983,318,0,1,33,0,F,CAMOID77,128,54,U,18000,0,0,200,BUSINESS,9390,COD
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,16-1-2017,42751,42750,42750,15-01-2017,15-01-2017,1991,1-8-1991,262,0,0,25,0,F,OMSQVL57,1,1,U,10000,1,14733,90,STUDENT,7514,NA
IN,WB,WASH_MACH,LG,LGWASH_MACH36,1-1-2017,42736,42687,42717,13-11-2016,13-12-2016,1983,18-5-1983,165,0,0,33,0,F,OKRTON87,49,19,U,24000,1,16767,200,BUSINESS,6028,NA
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,13-1-2017,42748,42714,42733,10-12-2016,29-12-2016,1995,21-11-1995,446,0,0,21,0,F,LOKUUB65,34,15,U,10000,0,0,120,UNEMPLOYED,812,NA
IN,KL,MICROWAVE,LG,LGMICROWAVE33,3-1-2017,42738,42615,42660,02-09-2016,17-10-2016,1985,5-7-1985,29,0,0,31,1,M,MIMOQA93,123,78,U,20000,1,10436,80,SERVICE,3298,NA
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,13-1-2017,42748,42739,42739,04-01-2017,04-01-2017,1986,17-7-1986,420,0,0,30,1,M,OKTUPR15,9,9,M,20000,1,19276,750,STUDENT,37203,NA
IN,KL,Mobile,LG,LGMobile31,15-1-2017,42750,42666,42671,23-10-2016,28-10-2016,1985,24-8-1985,577,0,1,31,1,M,MMNXPM88,84,79,M,13000,2,25904,100,STUDENT,23494,DEBIT
IN,MH,AC,SAMSUNG,SAMSUNGAC14,2-1-2017,42737,42627,42638,14-09-2016,25-09-2016,1993,19-10-1993,311,0,0,23,0,F,VLENMC43,110,99,U,30000,1,14026,700,STUDENT,7848,NA
IN,TN,Mobile,HITACHI,HITACHIMobile21,2-1-2017,42737,42713,42727,09-12-2016,23-12-2016,1994,26-7-1994,338,0,1,22,1,M,BXEMDT41,24,10,U,12000,1,12992,160,STUDENT,34775,DEBIT
IN,KL,Fridge,LG,LGFridge35,15-1-2017,42750,42744,42748,09-01-2017,13-01-2017,1996,19-9-1996,528,0,0,20,0,F,B@BAFC90,6,2,U,14000,0,0,125,SERVICE,0,NA
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,8-1-2017,42743,42678,42688,04-11-2016,14-11-2016,1981,15-6-1981,360,0,0,35,1,M,GMNDNA85,65,55,M,19000,0,0,70,STUDENT,37906,NA
IN,TL,AC,LG,LGAC34,14-1-2017,42749,42604,42662,22-08-2016,19-10-2016,1992,9-7-1992,97,0,0,24,0,F,JINFBV63,145,87,U,32000,0,0,225,BUSINESS,18066,NA
IN,TN,LCD,HITACHI,HITACHILCD22,7-1-2017,42742,42616,42655,03-09-2016,12-10-2016,1995,6-11-1995,382,0,1,21,0,F,OVXFDB23,126,87,U,9000,0,0,225,BUSINESS,10297,COD
IN,TL,LCD,HITACHI,HITACHILCD22,1-1-2017,42736,42639,42687,26-09-2016,13-11-2016,1984,10-3-1984,586,0,0,32,0,F,ZIWEPI11,97,49,U,9000,0,0,105,BUSINESS,19578,NA
IN,KA,Fridge,HITACHI,HITACHIFridge25,15-1-2017,42750,42579,42662,28-07-2016,19-10-2016,1985,6-9-1985,416,0,1,31,1,M,ZNQHCK46,171,88,M,14000,1,16320,100,BUSINESS,22710,CREDIT
IN,WB,AC,SAMSUNG,SAMSUNGAC14,5-1-2017,42740,42666,42712,23-10-2016,08-12-2016,1992,24-8-1992,58,0,0,24,0,F,IPWYKH62,74,28,U,30000,1,11508,700,STUDENT,8436,NA
IN,TN,Mobile,HITACHI,HITACHIMobile21,15-1-2017,42750,42599,42698,17-08-2016,24-11-2016,1981,3-8-1981,560,0,0,35,0,F,XDRWGI12,151,52,M,12000,1,7630,110,SERVICE,0,NA
IN,MH,Fridge,SAMSUNG,SAMSUNGFridge15,9-1-2017,42744,42626,42732,13-09-2016,28-12-2016,1997,15-8-1997,109,0,0,19,1,M,RTETVK65,118,12,U,16000,1,16705,80,BUSINESS,32643,NA
IN,TL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,4-1-2017,42739,42586,42648,04-08-2016,05-10-2016,1982,14-10-1982,99,0,0,34,1,M,GSKGIA69,153,91,U,23000,1,14180,50,SERVICE,1974,NA
IN,TL,AC,HITACHI,HITACHIAC24,16-1-2017,42751,42665,42736,22-10-2016,01-01-2017,1993,19-10-1993,24,0,0,23,0,F,QJDI@L29,86,15,U,31000,1,15736,150,BUSINESS,5199,NA
IN,WB,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,4-1-2017,42739,42673,42720,30-10-2016,16-12-2016,1997,25-8-1997,422,0,1,19,1,M,GOGEGV78,66,19,U,18000,1,19150,70,STUDENT,30069,DEBIT
IN,KA,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,9-1-2017,42744,42733,42736,29-12-2016,01-01-2017,1995,18-9-1995,16,0,0,21,0,F,SZBMTL58,11,8,U,28000,1,19289,80,STUDENT,6010,NA
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,19-1-2017,42754,42682,42718,08-11-2016,14-12-2016,1984,13-8-1984,127,0,0,32,0,F,PAOYLQ55,72,36,M,20000,1,8090,70,SERVICE,0,NA
IN,WB,AC,LG,LGAC34,14-1-2017,42749,42630,42729,17-09-2016,25-12-2016,1993,27-9-1993,212,0,0,23,0,F,@WPFMO94,119,20,U,32000,0,0,105,STUDENT,6372,NA
IN,TN,Fridge,HITACHI,HITACHIFridge25,16-1-2017,42751,42562,42660,11-07-2016,17-10-2016,1998,10-11-1998,461,0,1,18,1,M,@VLEAJ17,189,91,U,14000,1,1034,80,BUSINESS,11164,CREDIT
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,1-1-2017,42736,42619,42711,06-09-2016,07-12-2016,1986,12-10-1986,331,0,0,30,1,M,UMHFFA58,117,25,M,20000,0,0,70,STUDENT,21236,NA
IN,KA,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,7-1-2017,42742,42661,42730,18-10-2016,26-12-2016,1997,2-11-1997,446,0,0,19,0,F,ETKJYI89,81,12,U,28000,1,9962,100,STUDENT,8600,NA
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,3-1-2017,42738,42555,42672,04-07-2016,29-10-2016,1991,10-5-1991,286,0,0,25,1,M,RMIQPR66,183,66,U,15000,1,8304,120,SERVICE,303,NA
IN,KL,MICROWAVE,LG,LGMICROWAVE33,17-1-2017,42752,42633,42635,20-09-2016,22-09-2016,1983,13-10-1983,452,0,1,33,1,M,ZAAPNQ57,119,117,M,20000,1,19794,450,BUSINESS,39253,EMI
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,5-1-2017,42740,42625,42674,12-09-2016,31-10-2016,1986,19-6-1986,284,0,0,30,0,F,HSCFBD65,115,66,U,10000,1,7696,125,SERVICE,0,NA
IN,KL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,5-1-2017,42740,42603,42658,21-08-2016,15-10-2016,1982,11-8-1982,289,0,1,34,1,M,QQRIKS28,137,82,M,19000,2,6205,200,BUSINESS,37874,CREDIT
IN,KL,LCD,BLUESTAR,BLUESTARLCD42,17-1-2017,42752,42732,42748,28-12-2016,13-01-2017,1991,10-9-1991,64,0,0,25,1,M,QRIHGX69,20,4,U,10000,0,0,110,SERVICE,1309,NA
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,6-1-2017,42741,42722,42730,18-12-2016,26-12-2016,1990,19-9-1990,584,0,1,26,0,F,ROZ@WH16,19,11,M,16000,2,22531,250,SERVICE,0,COD
IN,TL,LCD,SAMSUNG,SAMSUNGLCD12,4-1-2017,42739,42648,42665,05-10-2016,22-10-2016,1995,1-4-1995,324,0,1,21,1,M,CYPGP@56,91,74,U,11000,1,14276,100,STUDENT,21602,DEBIT
IN,WB,AC,SAMSUNG,SAMSUNGAC14,3-1-2017,42738,42675,42719,01-11-2016,15-12-2016,1982,16-7-1982,370,0,1,34,1,M,LZKSSC72,63,19,U,30000,1,9879,450,SERVICE,2289,COD
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,19-1-2017,42754,42637,42691,24-09-2016,17-11-2016,1996,26-7-1996,401,0,0,20,0,F,HBDEPE73,117,63,U,10000,0,0,80,UNEMPLOYED,491,NA
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,11-1-2017,42746,42706,42736,02-12-2016,01-01-2017,1998,16-7-1998,300,0,0,18,1,M,GHOA@G93,40,10,U,23000,1,7496,470,UNEMPLOYED,623,NA
IN,TN,Mobile,SAMSUNG,SAMSUNGMobile11,14-1-2017,42749,42640,42686,27-09-2016,12-11-2016,1997,15-9-1997,19,0,0,19,0,F,DETFXC48,109,63,U,11000,1,13482,100,STUDENT,7433,NA
IN,KL,Fridge,BLUESTAR,BLUESTARFridge45,2-1-2017,42737,42710,42725,06-12-2016,21-12-2016,1991,26-8-1991,67,0,0,25,0,F,FEUNVA70,27,12,U,15000,1,7787,50,UNEMPLOYED,48,NA
IN,TN,AC,HITACHI,HITACHIAC24,1-1-2017,42736,42579,42713,28-07-2016,09-12-2016,1986,15-11-1986,523,0,0,30,1,M,MLD@TU32,157,23,M,31000,1,12761,110,BUSINESS,32773,NA
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,14-1-2017,42749,42563,42586,12-07-2016,04-08-2016,1997,20-7-1997,372,0,0,19,0,F,SMBOTV45,186,163,U,16000,1,15897,125,UNEMPLOYED,1443,NA
IN,KA,MICROWAVE,HITACHI,HITACHIMICROWAVE23,17-1-2017,42752,42575,42726,24-07-2016,22-12-2016,1991,4-11-1991,178,0,0,25,0,F,ZRLBCT42,177,26,U,19000,1,14304,70,SERVICE,0,NA
IN,TL,AC,LG,LGAC34,11-1-2017,42746,42620,42725,07-09-2016,21-12-2016,1995,11-6-1995,45,0,0,21,0,F,NURXEH74,126,21,U,32000,1,5848,150,STUDENT,5333,NA
IN,TL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,1-1-2017,42736,42572,42644,21-07-2016,01-10-2016,1981,26-8-1981,592,0,1,35,0,F,BMWSHK28,164,92,M,18000,0,0,80,SERVICE,0,COD
IN,WB,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,4-1-2017,42739,42603,42678,21-08-2016,04-11-2016,1996,10-6-1996,449,0,1,20,0,F,ZUHV@V54,136,61,U,20000,2,19583,125,UNEMPLOYED,1984,COD
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,14-1-2017,42749,42608,42636,26-08-2016,23-09-2016,1988,23-11-1988,289,0,1,28,1,M,OJIYWA99,141,113,U,19000,0,0,750,BUSINESS,38855,EMI
IN,KL,Mobile,LG,LGMobile31,11-1-2017,42746,42621,42693,08-09-2016,19-11-2016,1986,22-6-1986,410,0,1,30,1,M,W@VKHG62,125,53,U,13000,0,0,70,STUDENT,36380,DEBIT
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,7-1-2017,42742,42732,42732,28-12-2016,28-12-2016,1983,7-7-1983,446,0,0,33,0,F,PEDIEL83,10,10,M,28000,1,9218,470,SERVICE,0,NA
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,17-1-2017,42752,42658,42674,15-10-2016,31-10-2016,1996,25-4-1996,258,0,1,20,0,F,WZEGWT99,94,78,U,11000,2,20244,450,UNEMPLOYED,805,COD
IN,KA,Mobile,BLUESTAR,BLUESTARMobile41,11-1-2017,42746,42563,42594,12-07-2016,12-08-2016,1983,22-5-1983,37,0,0,33,1,M,SMMG@I24,183,152,U,10000,1,5544,120,BUSINESS,32459,NA
IN,TN,MICROWAVE,LG,LGMICROWAVE33,11-1-2017,42746,42722,42725,18-12-2016,21-12-2016,1983,25-5-1983,105,0,0,33,0,F,@VLAL@20,24,21,M,20000,1,8116,50,SERVICE,0,NA
IN,KA,AC,HITACHI,HITACHIAC24,6-1-2017,42741,42637,42701,24-09-2016,27-11-2016,1989,17-7-1989,174,0,0,27,1,M,AISHSL95,104,40,M,31000,1,9309,80,BUSINESS,29077,NA
